company,date,price,ticker
Stanbic Holdings Limited,30/09/2021,92,SBIC
Stanbic Holdings Limited,01/10/2021,92,SBIC
Stanbic Holdings Limited,02/10/2021,92,SBIC
Stanbic Holdings Limited,03/10/2021,92,SBIC
Stanbic Holdings Limited,04/10/2021,88,SBIC
Stanbic Holdings Limited,05/10/2021,92,SBIC
Stanbic Holdings Limited,06/10/2021,92,SBIC
Stanbic Holdings Limited,6/11/2021,87,SBIC
Stanbic Holdings Limited,20/11/2021,91.75,SBIC
Stanbic Holdings Limited,18/10/2021,86,SBIC
Stanbic Holdings Limited,7/11/2021,87,SBIC
Stanbic Holdings Limited,8/11/2021,87,SBIC
Stanbic Holdings Limited,7/10/2021,93.5,SBIC
Stanbic Holdings Limited,8/10/2021,86.25,SBIC
Stanbic Holdings Limited,9/10/2021,86.25,SBIC
Stanbic Holdings Limited,10/10/2021,86.25,SBIC
Stanbic Holdings Limited,11/10/2021,86.25,SBIC
Stanbic Holdings Limited,12/10/2021,86.25,SBIC
Stanbic Holdings Limited,13/10/2021,86.25,SBIC
Stanbic Holdings Limited,14/10/2021,86.25,SBIC
Stanbic Holdings Limited,9/11/2021,87,SBIC
Stanbic Holdings Limited,15/10/2021,86,SBIC
Stanbic Holdings Limited,16/10/2021,86,SBIC
Stanbic Holdings Limited,17/10/2021,86,SBIC
Stanbic Holdings Limited,10/11/2021,87.25,SBIC
Stanbic Holdings Limited,21/11/2021,91.75,SBIC
Stanbic Holdings Limited,23/11/2021,91.75,SBIC
Stanbic Holdings Limited,24/11/2021,91.75,SBIC
Sasini Tea and Coffee Limited,11/11/2021,18.45,SASN
Sasini Tea and Coffee Limited,12/11/2021,18.1,SASN
Sasini Tea and Coffee Limited,22/11/2021,18,SASN
Sasini Tea and Coffee Limited,23/10/2021,21,SASN
Sasini Tea and Coffee Limited,13/11/2021,18.1,SASN
Sasini Tea and Coffee Limited,24/10/2021,21,SASN
Sasini Tea and Coffee Limited,25/10/2021,19.8,SASN
Sasini Tea and Coffee Limited,14/11/2021,18.1,SASN
Sasini Tea and Coffee Limited,26/10/2021,19,SASN
Sasini Tea and Coffee Limited,27/10/2021,19.5,SASN
Sasini Tea and Coffee Limited,15/11/2021,18.25,SASN
Sasini Tea and Coffee Limited,28/10/2021,20,SASN
Sasini Tea and Coffee Limited,29/10/2021,19.95,SASN
Sasini Tea and Coffee Limited,16/11/2021,18.25,SASN
Sasini Tea and Coffee Limited,30/10/2021,19.95,SASN
Sasini Tea and Coffee Limited,31/10/2021,19.95,SASN
Sasini Tea and Coffee Limited,17/11/2021,18,SASN
Sasini Tea and Coffee Limited,1/11/2021,20,SASN
Sasini Tea and Coffee Limited,2/11/2021,19.05,SASN
Sasini Tea and Coffee Limited,18/11/2021,18,SASN
Sasini Tea and Coffee Limited,3/11/2021,20,SASN
Sasini Tea and Coffee Limited,4/11/2021,20,SASN
Sasini Tea and Coffee Limited,19/11/2021,18.65,SASN
Sasini Tea and Coffee Limited,5/11/2021,19.65,SASN
Sasini Tea and Coffee Limited,01/07/2021,18.15,SASN
Sasini Tea and Coffee Limited,02/07/2021,18.7,SASN
Sasini Tea and Coffee Limited,03/07/2021,18.7,SASN
Sasini Tea and Coffee Limited,04/07/2021,18.7,SASN
Sasini Tea and Coffee Limited,05/07/2021,18.05,SASN
Sasini Tea and Coffee Limited,06/07/2021,18.25,SASN
Sasini Tea and Coffee Limited,07/07/2021,18.3,SASN
Sasini Tea and Coffee Limited,08/07/2021,18.95,SASN
Sasini Tea and Coffee Limited,09/07/2021,18.95,SASN
Sasini Tea and Coffee Limited,10/07/2021,18.95,SASN
Sasini Tea and Coffee Limited,11/07/2021,18.95,SASN
Sasini Tea and Coffee Limited,12/07/2021,19,SASN
Sasini Tea and Coffee Limited,13/07/2021,19,SASN
Sasini Tea and Coffee Limited,14/07/2021,19.3,SASN
Sasini Tea and Coffee Limited,15/07/2021,19.3,SASN
Sasini Tea and Coffee Limited,16/07/2021,19,SASN
Sasini Tea and Coffee Limited,17/07/2021,19,SASN
Sasini Tea and Coffee Limited,18/07/2021,19,SASN
Sasini Tea and Coffee Limited,19/07/2021,19.2,SASN
Sasini Tea and Coffee Limited,20/07/2021,19.2,SASN
Sasini Tea and Coffee Limited,21/07/2021,19.15,SASN
Sasini Tea and Coffee Limited,22/07/2021,19.95,SASN
Sasini Tea and Coffee Limited,23/07/2021,19.45,SASN
Sasini Tea and Coffee Limited,27/07/2021,19.95,SASN
Sasini Tea and Coffee Limited,28/07/2021,19.2,SASN
Sasini Tea and Coffee Limited,29/07/2021,19.5,SASN
Sasini Tea and Coffee Limited,30/07/2021,19.2,SASN
Sasini Tea and Coffee Limited,31/07/2021,19.2,SASN
Sasini Tea and Coffee Limited,01/08/2021,19.2,SASN
Sasini Tea and Coffee Limited,02/08/2021,19.45,SASN
Sasini Tea and Coffee Limited,03/08/2021,19.95,SASN
Sasini Tea and Coffee Limited,04/08/2021,19.95,SASN
Sasini Tea and Coffee Limited,05/08/2021,20,SASN
Sasini Tea and Coffee Limited,06/08/2021,20,SASN
Sasini Tea and Coffee Limited,07/08/2021,20,SASN
Sasini Tea and Coffee Limited,08/08/2021,20,SASN
Sasini Tea and Coffee Limited,09/08/2021,19.5,SASN
Sasini Tea and Coffee Limited,10/08/2021,19.95,SASN
Sasini Tea and Coffee Limited,11/08/2021,19.8,SASN
Sasini Tea and Coffee Limited,12/08/2021,19.95,SASN
Sasini Tea and Coffee Limited,13/08/2021,19.3,SASN
Sasini Tea and Coffee Limited,14/08/2021,19.3,SASN
Sasini Tea and Coffee Limited,15/08/2021,19.3,SASN
Sasini Tea and Coffee Limited,16/08/2021,19.7,SASN
Sasini Tea and Coffee Limited,17/08/2021,19.9,SASN
Sasini Tea and Coffee Limited,18/08/2021,19,SASN
Sasini Tea and Coffee Limited,19/08/2021,19.7,SASN
Sasini Tea and Coffee Limited,20/08/2021,20,SASN
Sasini Tea and Coffee Limited,21/08/2021,20,SASN
Sasini Tea and Coffee Limited,22/08/2021,20,SASN
Sasini Tea and Coffee Limited,23/08/2021,19.95,SASN
Sasini Tea and Coffee Limited,24/08/2021,20,SASN
Sasini Tea and Coffee Limited,25/08/2021,19.85,SASN
Sasini Tea and Coffee Limited,26/08/2021,19,SASN
Sasini Tea and Coffee Limited,27/08/2021,18.65,SASN
Sasini Tea and Coffee Limited,28/08/2021,18.65,SASN
Sasini Tea and Coffee Limited,29/08/2021,18.65,SASN
Sasini Tea and Coffee Limited,30/08/2021,19.85,SASN
Sasini Tea and Coffee Limited,31/08/2021,18.7,SASN
Sasini Tea and Coffee Limited,01/09/2021,18.5,SASN
Sasini Tea and Coffee Limited,02/09/2021,18.5,SASN
Sasini Tea and Coffee Limited,03/09/2021,18.7,SASN
Sasini Tea and Coffee Limited,04/09/2021,18.7,SASN
Sasini Tea and Coffee Limited,05/09/2021,18.7,SASN
Sasini Tea and Coffee Limited,06/09/2021,18.7,SASN
Sasini Tea and Coffee Limited,07/09/2021,18.7,SASN
Sasini Tea and Coffee Limited,08/09/2021,18.8,SASN
Sasini Tea and Coffee Limited,09/09/2021,19.5,SASN
Sasini Tea and Coffee Limited,10/09/2021,20.15,SASN
Sasini Tea and Coffee Limited,11/09/2021,20.15,SASN
Sasini Tea and Coffee Limited,12/09/2021,20.15,SASN
Sasini Tea and Coffee Limited,13/09/2021,20.45,SASN
Sasini Tea and Coffee Limited,14/09/2021,20.75,SASN
Sasini Tea and Coffee Limited,15/09/2021,20.3,SASN
Sasini Tea and Coffee Limited,16/09/2021,20.3,SASN
Sasini Tea and Coffee Limited,17/09/2021,20.15,SASN
Sasini Tea and Coffee Limited,18/09/2021,20.15,SASN
Sasini Tea and Coffee Limited,19/09/2021,20.15,SASN
Sasini Tea and Coffee Limited,20/09/2021,19.65,SASN
Sasini Tea and Coffee Limited,21/09/2021,19.9,SASN
Sasini Tea and Coffee Limited,22/09/2021,19.95,SASN
Sasini Tea and Coffee Limited,23/09/2021,20,SASN
Sasini Tea and Coffee Limited,24/09/2021,20.1,SASN
Sasini Tea and Coffee Limited,25/09/2021,20.1,SASN
Sasini Tea and Coffee Limited,26/09/2021,20.1,SASN
Sasini Tea and Coffee Limited,27/09/2021,20.25,SASN
Sasini Tea and Coffee Limited,28/09/2021,20.2,SASN
Sasini Tea and Coffee Limited,29/09/2021,20.05,SASN
Sasini Tea and Coffee Limited,30/09/2021,20,SASN
Sasini Tea and Coffee Limited,01/10/2021,20,SASN
Sasini Tea and Coffee Limited,02/10/2021,20,SASN
Sasini Tea and Coffee Limited,03/10/2021,20,SASN
Sasini Tea and Coffee Limited,04/10/2021,19.1,SASN
Sasini Tea and Coffee Limited,05/10/2021,19.95,SASN
Sasini Tea and Coffee Limited,06/10/2021,19.1,SASN
Sasini Tea and Coffee Limited,6/11/2021,19.65,SASN
Sasini Tea and Coffee Limited,20/11/2021,18.65,SASN
Sasini Tea and Coffee Limited,18/10/2021,20,SASN
Sasini Tea and Coffee Limited,7/11/2021,19.65,SASN
Sasini Tea and Coffee Limited,8/11/2021,19.9,SASN
Sasini Tea and Coffee Limited,7/10/2021,19.1,SASN
Sasini Tea and Coffee Limited,8/10/2021,19,SASN
Sasini Tea and Coffee Limited,9/10/2021,19,SASN
Sasini Tea and Coffee Limited,10/10/2021,19,SASN
Sasini Tea and Coffee Limited,11/10/2021,19,SASN
Sasini Tea and Coffee Limited,12/10/2021,19.85,SASN
Sasini Tea and Coffee Limited,13/10/2021,19.15,SASN
Sasini Tea and Coffee Limited,14/10/2021,19.1,SASN
Sasini Tea and Coffee Limited,9/11/2021,19,SASN
Sasini Tea and Coffee Limited,15/10/2021,19.05,SASN
Sasini Tea and Coffee Limited,16/10/2021,19.05,SASN
Sasini Tea and Coffee Limited,17/10/2021,19.05,SASN
Sasini Tea and Coffee Limited,10/11/2021,19,SASN
Sasini Tea and Coffee Limited,21/11/2021,18.65,SASN
Sasini Tea and Coffee Limited,23/11/2021,18,SASN
Sasini Tea and Coffee Limited,24/11/2021,18,SASN
East African Portland Cement Co. Ltd,11/11/2021,8,PORT
East African Portland Cement Co. Ltd,12/11/2021,8,PORT
East African Portland Cement Co. Ltd,22/11/2021,7.2,PORT
East African Portland Cement Co. Ltd,23/10/2021,7.62,PORT
East African Portland Cement Co. Ltd,13/11/2021,8,PORT
East African Portland Cement Co. Ltd,24/10/2021,7.62,PORT
East African Portland Cement Co. Ltd,25/10/2021,8,PORT
East African Portland Cement Co. Ltd,14/11/2021,8,PORT
East African Portland Cement Co. Ltd,26/10/2021,8,PORT
East African Portland Cement Co. Ltd,27/10/2021,7.8,PORT
East African Portland Cement Co. Ltd,15/11/2021,8,PORT
East African Portland Cement Co. Ltd,28/10/2021,7.8,PORT
East African Portland Cement Co. Ltd,29/10/2021,7.8,PORT
East African Portland Cement Co. Ltd,16/11/2021,8,PORT
East African Portland Cement Co. Ltd,30/10/2021,7.8,PORT
East African Portland Cement Co. Ltd,31/10/2021,7.8,PORT
East African Portland Cement Co. Ltd,17/11/2021,7.2,PORT
East African Portland Cement Co. Ltd,1/11/2021,8.1,PORT
East African Portland Cement Co. Ltd,2/11/2021,8,PORT
East African Portland Cement Co. Ltd,18/11/2021,7.2,PORT
East African Portland Cement Co. Ltd,3/11/2021,8,PORT
East African Portland Cement Co. Ltd,4/11/2021,8,PORT
East African Portland Cement Co. Ltd,19/11/2021,7.2,PORT
East African Portland Cement Co. Ltd,5/11/2021,8,PORT
East African Portland Cement Co. Ltd,01/07/2021,8.5,PORT
East African Portland Cement Co. Ltd,02/07/2021,8,PORT
East African Portland Cement Co. Ltd,03/07/2021,8,PORT
East African Portland Cement Co. Ltd,04/07/2021,8,PORT
East African Portland Cement Co. Ltd,05/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,06/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,07/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,08/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,09/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,10/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,11/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,12/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,13/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,14/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,15/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,16/07/2021,7.3,PORT
East African Portland Cement Co. Ltd,17/07/2021,7.3,PORT
East African Portland Cement Co. Ltd,18/07/2021,7.3,PORT
East African Portland Cement Co. Ltd,19/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,20/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,21/07/2021,7.2,PORT
East African Portland Cement Co. Ltd,22/07/2021,7.9,PORT
East African Portland Cement Co. Ltd,23/07/2021,8.68,PORT
East African Portland Cement Co. Ltd,27/07/2021,8.78,PORT
East African Portland Cement Co. Ltd,28/07/2021,9.1,PORT
East African Portland Cement Co. Ltd,29/07/2021,8.2,PORT
East African Portland Cement Co. Ltd,30/07/2021,8.2,PORT
East African Portland Cement Co. Ltd,31/07/2021,8.2,PORT
East African Portland Cement Co. Ltd,01/08/2021,8.2,PORT
East African Portland Cement Co. Ltd,02/08/2021,9,PORT
East African Portland Cement Co. Ltd,03/08/2021,8.42,PORT
East African Portland Cement Co. Ltd,04/08/2021,8.42,PORT
East African Portland Cement Co. Ltd,05/08/2021,8.42,PORT
East African Portland Cement Co. Ltd,06/08/2021,9,PORT
East African Portland Cement Co. Ltd,07/08/2021,9,PORT
East African Portland Cement Co. Ltd,08/08/2021,9,PORT
East African Portland Cement Co. Ltd,09/08/2021,9,PORT
East African Portland Cement Co. Ltd,10/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,11/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,12/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,13/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,14/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,15/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,16/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,17/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,18/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,19/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,20/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,21/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,22/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,23/08/2021,8.5,PORT
East African Portland Cement Co. Ltd,24/08/2021,8.66,PORT
East African Portland Cement Co. Ltd,25/08/2021,8.28,PORT
East African Portland Cement Co. Ltd,26/08/2021,8.2,PORT
East African Portland Cement Co. Ltd,27/08/2021,8.2,PORT
East African Portland Cement Co. Ltd,28/08/2021,8.2,PORT
East African Portland Cement Co. Ltd,29/08/2021,8.2,PORT
East African Portland Cement Co. Ltd,30/08/2021,7.5,PORT
East African Portland Cement Co. Ltd,31/08/2021,7.5,PORT
East African Portland Cement Co. Ltd,01/09/2021,7.5,PORT
East African Portland Cement Co. Ltd,02/09/2021,7.8,PORT
East African Portland Cement Co. Ltd,03/09/2021,8.56,PORT
East African Portland Cement Co. Ltd,04/09/2021,8.56,PORT
East African Portland Cement Co. Ltd,05/09/2021,8.56,PORT
East African Portland Cement Co. Ltd,06/09/2021,9.4,PORT
East African Portland Cement Co. Ltd,07/09/2021,9,PORT
East African Portland Cement Co. Ltd,08/09/2021,8.54,PORT
East African Portland Cement Co. Ltd,09/09/2021,8.58,PORT
East African Portland Cement Co. Ltd,10/09/2021,8.58,PORT
East African Portland Cement Co. Ltd,11/09/2021,8.58,PORT
East African Portland Cement Co. Ltd,12/09/2021,8.58,PORT
East African Portland Cement Co. Ltd,13/09/2021,8.58,PORT
East African Portland Cement Co. Ltd,14/09/2021,8.6,PORT
East African Portland Cement Co. Ltd,15/09/2021,8.7,PORT
East African Portland Cement Co. Ltd,16/09/2021,8.52,PORT
East African Portland Cement Co. Ltd,17/09/2021,8.48,PORT
East African Portland Cement Co. Ltd,18/09/2021,8.48,PORT
East African Portland Cement Co. Ltd,19/09/2021,8.48,PORT
East African Portland Cement Co. Ltd,20/09/2021,8.4,PORT
East African Portland Cement Co. Ltd,21/09/2021,8.44,PORT
East African Portland Cement Co. Ltd,22/09/2021,8.26,PORT
East African Portland Cement Co. Ltd,23/09/2021,7.66,PORT
East African Portland Cement Co. Ltd,24/09/2021,7.9,PORT
East African Portland Cement Co. Ltd,25/09/2021,7.9,PORT
East African Portland Cement Co. Ltd,26/09/2021,7.9,PORT
East African Portland Cement Co. Ltd,27/09/2021,7.9,PORT
East African Portland Cement Co. Ltd,28/09/2021,8.2,PORT
East African Portland Cement Co. Ltd,29/09/2021,8.2,PORT
East African Portland Cement Co. Ltd,30/09/2021,8.2,PORT
East African Portland Cement Co. Ltd,01/10/2021,8.2,PORT
East African Portland Cement Co. Ltd,02/10/2021,8.2,PORT
East African Portland Cement Co. Ltd,03/10/2021,8.2,PORT
East African Portland Cement Co. Ltd,04/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,05/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,06/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,6/11/2021,8,PORT
East African Portland Cement Co. Ltd,20/11/2021,7.2,PORT
East African Portland Cement Co. Ltd,18/10/2021,8.1,PORT
East African Portland Cement Co. Ltd,7/11/2021,8,PORT
East African Portland Cement Co. Ltd,8/11/2021,8,PORT
East African Portland Cement Co. Ltd,7/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,8/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,9/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,10/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,11/10/2021,7.9,PORT
East African Portland Cement Co. Ltd,12/10/2021,8.2,PORT
East African Portland Cement Co. Ltd,13/10/2021,8.1,PORT
East African Portland Cement Co. Ltd,14/10/2021,8.1,PORT
East African Portland Cement Co. Ltd,9/11/2021,8,PORT
East African Portland Cement Co. Ltd,15/10/2021,8.1,PORT
East African Portland Cement Co. Ltd,16/10/2021,8.1,PORT
East African Portland Cement Co. Ltd,17/10/2021,8.1,PORT
East African Portland Cement Co. Ltd,10/11/2021,8,PORT
East African Portland Cement Co. Ltd,21/11/2021,7.2,PORT
East African Portland Cement Co. Ltd,23/11/2021,7.2,PORT
East African Portland Cement Co. Ltd,24/11/2021,7.6,PORT
Kenya Orchards Limited,11/11/2021,10.4,ORCH
Kenya Orchards Limited,12/11/2021,10.4,ORCH
Kenya Orchards Limited,22/11/2021,10.4,ORCH
Kenya Orchards Limited,23/10/2021,10.4,ORCH
Kenya Orchards Limited,13/11/2021,10.4,ORCH
Kenya Orchards Limited,24/10/2021,10.4,ORCH
Kenya Orchards Limited,25/10/2021,10.4,ORCH
Kenya Orchards Limited,14/11/2021,10.4,ORCH
Kenya Orchards Limited,26/10/2021,10.4,ORCH
Kenya Orchards Limited,27/10/2021,10.4,ORCH
Kenya Orchards Limited,15/11/2021,10.4,ORCH
Kenya Orchards Limited,28/10/2021,10.4,ORCH
Kenya Orchards Limited,29/10/2021,10.4,ORCH
Kenya Orchards Limited,16/11/2021,10.4,ORCH
Kenya Orchards Limited,30/10/2021,10.4,ORCH
Kenya Orchards Limited,31/10/2021,10.4,ORCH
Kenya Orchards Limited,17/11/2021,10.4,ORCH
Kenya Orchards Limited,1/11/2021,10.4,ORCH
Kenya Orchards Limited,2/11/2021,10.4,ORCH
Kenya Orchards Limited,18/11/2021,10.4,ORCH
Kenya Orchards Limited,3/11/2021,10.4,ORCH
Kenya Orchards Limited,4/11/2021,10.4,ORCH
Kenya Orchards Limited,19/11/2021,10.4,ORCH
Kenya Orchards Limited,5/11/2021,10.4,ORCH
Kenya Orchards Limited,01/07/2021,10.4,ORCH
Kenya Orchards Limited,02/07/2021,10.4,ORCH
Kenya Orchards Limited,03/07/2021,10.4,ORCH
Kenya Orchards Limited,04/07/2021,10.4,ORCH
Kenya Orchards Limited,05/07/2021,10.4,ORCH
Kenya Orchards Limited,06/07/2021,10.4,ORCH
Kenya Orchards Limited,07/07/2021,10.4,ORCH
Kenya Orchards Limited,08/07/2021,10.4,ORCH
Kenya Orchards Limited,09/07/2021,10.4,ORCH
Kenya Orchards Limited,10/07/2021,10.4,ORCH
Kenya Orchards Limited,11/07/2021,10.4,ORCH
Kenya Orchards Limited,12/07/2021,10.4,ORCH
Kenya Orchards Limited,13/07/2021,10.4,ORCH
Kenya Orchards Limited,14/07/2021,10.4,ORCH
Kenya Orchards Limited,15/07/2021,10.4,ORCH
Kenya Orchards Limited,16/07/2021,10.4,ORCH
Kenya Orchards Limited,17/07/2021,10.4,ORCH
Kenya Orchards Limited,18/07/2021,10.4,ORCH
Kenya Orchards Limited,19/07/2021,10.4,ORCH
Kenya Orchards Limited,20/07/2021,10.4,ORCH
Kenya Orchards Limited,21/07/2021,10.4,ORCH
Kenya Orchards Limited,22/07/2021,10.4,ORCH
Kenya Orchards Limited,23/07/2021,10.4,ORCH
Kenya Orchards Limited,27/07/2021,10.4,ORCH
Kenya Orchards Limited,28/07/2021,10.4,ORCH
Kenya Orchards Limited,29/07/2021,10.4,ORCH
Kenya Orchards Limited,30/07/2021,10.4,ORCH
Kenya Orchards Limited,31/07/2021,10.4,ORCH
Kenya Orchards Limited,01/08/2021,10.4,ORCH
Kenya Orchards Limited,02/08/2021,10.4,ORCH
Kenya Orchards Limited,03/08/2021,10.4,ORCH
Kenya Orchards Limited,04/08/2021,10.4,ORCH
Kenya Orchards Limited,05/08/2021,10.4,ORCH
Kenya Orchards Limited,06/08/2021,10.4,ORCH
Kenya Orchards Limited,07/08/2021,10.4,ORCH
Kenya Orchards Limited,08/08/2021,10.4,ORCH
Kenya Orchards Limited,09/08/2021,10.4,ORCH
Kenya Orchards Limited,10/08/2021,10.4,ORCH
Kenya Orchards Limited,11/08/2021,10.4,ORCH
Kenya Orchards Limited,12/08/2021,10.4,ORCH
Kenya Orchards Limited,13/08/2021,10.4,ORCH
Kenya Orchards Limited,14/08/2021,10.4,ORCH
Kenya Orchards Limited,15/08/2021,10.4,ORCH
Kenya Orchards Limited,16/08/2021,10.4,ORCH
Kenya Orchards Limited,17/08/2021,10.4,ORCH
Kenya Orchards Limited,18/08/2021,10.4,ORCH
Kenya Orchards Limited,19/08/2021,10.4,ORCH
Kenya Orchards Limited,20/08/2021,10.4,ORCH
Kenya Orchards Limited,21/08/2021,10.4,ORCH
Kenya Orchards Limited,22/08/2021,10.4,ORCH
Kenya Orchards Limited,23/08/2021,10.4,ORCH
Kenya Orchards Limited,24/08/2021,10.4,ORCH
Kenya Orchards Limited,25/08/2021,10.4,ORCH
Kenya Orchards Limited,26/08/2021,10.4,ORCH
Kenya Orchards Limited,27/08/2021,10.4,ORCH
Kenya Orchards Limited,28/08/2021,10.4,ORCH
Kenya Orchards Limited,29/08/2021,10.4,ORCH
Kenya Orchards Limited,30/08/2021,10.4,ORCH
Kenya Orchards Limited,31/08/2021,10.4,ORCH
Kenya Orchards Limited,01/09/2021,10.4,ORCH
Kenya Orchards Limited,02/09/2021,10.4,ORCH
Kenya Orchards Limited,03/09/2021,10.4,ORCH
Kenya Orchards Limited,04/09/2021,10.4,ORCH
Kenya Orchards Limited,05/09/2021,10.4,ORCH
Kenya Orchards Limited,06/09/2021,10.4,ORCH
Kenya Orchards Limited,07/09/2021,10.4,ORCH
Kenya Orchards Limited,08/09/2021,10.4,ORCH
Kenya Orchards Limited,09/09/2021,10.4,ORCH
Kenya Orchards Limited,10/09/2021,10.4,ORCH
Kenya Orchards Limited,11/09/2021,10.4,ORCH
Kenya Orchards Limited,12/09/2021,10.4,ORCH
Kenya Orchards Limited,13/09/2021,10.4,ORCH
Kenya Orchards Limited,14/09/2021,10.4,ORCH
Kenya Orchards Limited,15/09/2021,10.4,ORCH
Kenya Orchards Limited,16/09/2021,10.4,ORCH
Kenya Orchards Limited,17/09/2021,10.4,ORCH
Kenya Orchards Limited,18/09/2021,10.4,ORCH
Kenya Orchards Limited,19/09/2021,10.4,ORCH
Kenya Orchards Limited,20/09/2021,10.4,ORCH
Kenya Orchards Limited,21/09/2021,10.4,ORCH
Kenya Orchards Limited,22/09/2021,10.4,ORCH
Kenya Orchards Limited,23/09/2021,10.4,ORCH
Kenya Orchards Limited,24/09/2021,10.4,ORCH
Kenya Orchards Limited,25/09/2021,10.4,ORCH
Kenya Orchards Limited,26/09/2021,10.4,ORCH
Kenya Orchards Limited,27/09/2021,10.4,ORCH
Kenya Orchards Limited,28/09/2021,10.4,ORCH
Kenya Orchards Limited,29/09/2021,10.4,ORCH
Kenya Orchards Limited,30/09/2021,10.4,ORCH
Kenya Orchards Limited,01/10/2021,10.4,ORCH
Kenya Orchards Limited,02/10/2021,10.4,ORCH
Kenya Orchards Limited,03/10/2021,10.4,ORCH
Kenya Orchards Limited,04/10/2021,10.4,ORCH
Kenya Orchards Limited,05/10/2021,10.4,ORCH
Kenya Orchards Limited,06/10/2021,10.4,ORCH
Kenya Orchards Limited,6/11/2021,10.4,ORCH
Kenya Orchards Limited,20/11/2021,10.4,ORCH
Kenya Orchards Limited,18/10/2021,10.4,ORCH
Kenya Orchards Limited,7/11/2021,10.4,ORCH
Kenya Orchards Limited,8/11/2021,10.4,ORCH
Kenya Orchards Limited,7/10/2021,10.4,ORCH
Kenya Orchards Limited,8/10/2021,10.4,ORCH
Kenya Orchards Limited,9/10/2021,10.4,ORCH
Kenya Orchards Limited,10/10/2021,10.4,ORCH
Kenya Orchards Limited,11/10/2021,10.4,ORCH
Kenya Orchards Limited,12/10/2021,10.4,ORCH
Kenya Orchards Limited,13/10/2021,10.4,ORCH
Kenya Orchards Limited,14/10/2021,10.4,ORCH
Kenya Orchards Limited,9/11/2021,10.4,ORCH
Kenya Orchards Limited,15/10/2021,10.4,ORCH
Kenya Orchards Limited,16/10/2021,10.4,ORCH
Kenya Orchards Limited,17/10/2021,10.4,ORCH
Kenya Orchards Limited,10/11/2021,10.4,ORCH
Kenya Orchards Limited,21/11/2021,10.4,ORCH
Kenya Orchards Limited,23/11/2021,10.4,ORCH
Kenya Orchards Limited,24/11/2021,10.4,ORCH
Olympia Capital Holdings Limited,11/11/2021,2,OCH
Olympia Capital Holdings Limited,12/11/2021,2,OCH
Olympia Capital Holdings Limited,22/11/2021,2,OCH
